dataset,topic,form,row_index,entity,label,partition
element_symb,element_symb,affirmative,176,Iodine,0,train
element_symb,element_symb,affirmative,177,Terbium,0,train
element_symb,element_symb,affirmative,178,Tantalum,0,train
element_symb,element_symb,affirmative,179,Manganese,1,test
element_symb,element_symb,affirmative,180,Radon,0,train
element_symb,element_symb,affirmative,181,Lead,1,train
element_symb,element_symb,affirmative,182,Vanadium,0,train
element_symb,element_symb,affirmative,183,Radium,1,train
element_symb,element_symb,affirmative,184,Nitrogen,1,test
element_symb,element_symb,affirmative,185,Scandium,1,train
neg_element_symb,element_symb,negated,0,Thallium,0,train
neg_element_symb,element_symb,negated,1,Barium,1,train
neg_element_symb,element_symb,negated,2,Tantalum,0,train
neg_element_symb,element_symb,negated,3,Beryllium,0,test
neg_element_symb,element_symb,negated,4,Yttrium,1,train
neg_element_symb,element_symb,negated,5,Krypton,0,train
neg_element_symb,element_symb,negated,6,Molybdenum,1,test
neg_element_symb,element_symb,negated,7,Strontium,1,train
neg_element_symb,element_symb,negated,8,Rubidium,0,test
neg_element_symb,element_symb,negated,9,Titanium,0,train
neg_element_symb,element_symb,negated,10,Strontium,0,train
neg_element_symb,element_symb,negated,11,Mercury,1,train
neg_element_symb,element_symb,negated,12,Xenon,0,train
neg_element_symb,element_symb,negated,13,Uranium,1,train
neg_element_symb,element_symb,negated,14,Indium,1,test
neg_element_symb,element_symb,negated,15,Gallium,0,train
neg_element_symb,element_symb,negated,16,Europium,0,test
neg_element_symb,element_symb,negated,17,Chlorine,0,test
neg_element_symb,element_symb,negated,18,Palladium,1,train
neg_element_symb,element_symb,negated,19,Rubidium,1,test
neg_element_symb,element_symb,negated,20,Zinc,1,train
neg_element_symb,element_symb,negated,21,Sodium,1,train
neg_element_symb,element_symb,negated,22,Francium,0,train
neg_element_symb,element_symb,negated,23,Selenium,0,train
neg_element_symb,element_symb,negated,24,Silver,0,train
neg_element_symb,element_symb,negated,25,Potassium,1,train
neg_element_symb,element_symb,negated,26,Neon,0,train
neg_element_symb,element_symb,negated,27,Palladium,0,train
neg_element_symb,element_symb,negated,28,Sulfur,0,train
neg_element_symb,element_symb,negated,29,Antimony,1,test
neg_element_symb,element_symb,negated,30,Polonium,1,train
neg_element_symb,element_symb,negated,31,Hafnium,0,train
neg_element_symb,element_symb,negated,32,Gold,1,train
neg_element_symb,element_symb,negated,33,Chlorine,1,test
neg_element_symb,element_symb,negated,34,Iridium,0,train
neg_element_symb,element_symb,negated,35,Francium,1,train
neg_element_symb,element_symb,negated,36,Actinium,0,train
neg_element_symb,element_symb,negated,37,Gold,0,train
neg_element_symb,element_symb,negated,38,Beryllium,1,test
neg_element_symb,element_symb,negated,39,Rhenium,1,train
neg_element_symb,element_symb,negated,40,Erbium,1,train
neg_element_symb,element_symb,negated,41,Cadmium,0,train
neg_element_symb,element_symb,negated,42,Actinium,1,train
neg_element_symb,element_symb,negated,43,Osmium,0,train
neg_element_symb,element_symb,negated,44,Neptunium,0,train
neg_element_symb,element_symb,negated,45,Cerium,1,train
neg_element_symb,element_symb,negated,46,Potassium,0,train
neg_element_symb,element_symb,negated,47,Bromine,0,train
neg_element_symb,element_symb,negated,48,Arsenic,1,train
neg_element_symb,element_symb,negated,49,Thorium,1,train
neg_element_symb,element_symb,negated,50,Calcium,0,train
neg_element_symb,element_symb,negated,51,Zirconium,0,train
neg_element_symb,element_symb,negated,52,Dysprosium,1,train
neg_element_symb,element_symb,negated,53,Boron,0,train
neg_element_symb,element_symb,negated,54,Silver,1,train
neg_element_symb,element_symb,negated,55,Phosphorus,0,test
neg_element_symb,element_symb,negated,56,Xenon,1,train
neg_element_symb,element_symb,negated,57,Lutetium,0,train
neg_element_symb,element_symb,negated,58,Phosphorus,1,test
neg_element_symb,element_symb,negated,59,Fluorine,1,train
neg_element_symb,element_symb,negated,60,Magnesium,0,train
neg_element_symb,element_symb,negated,61,Neon,1,train
neg_element_symb,element_symb,negated,62,Ruthenium,1,train
neg_element_symb,element_symb,negated,63,Thulium,0,train
neg_element_symb,element_symb,negated,64,Holmium,0,train
neg_element_symb,element_symb,negated,65,Bromine,1,train
neg_element_symb,element_symb,negated,66,Bismuth,0,test
neg_element_symb,element_symb,negated,67,Promethium,0,train
neg_element_symb,element_symb,negated,68,Rhodium,0,train
neg_element_symb,element_symb,negated,69,Niobium,0,train
neg_element_symb,element_symb,negated,70,Selenium,1,train
neg_element_symb,element_symb,negated,71,Aluminum,1,train
neg_element_symb,element_symb,negated,72,Ytterbium,1,train
neg_element_symb,element_symb,negated,73,Lithium,1,train
neg_element_symb,element_symb,negated,74,Iron,1,train
neg_element_symb,element_symb,negated,75,Cadmium,1,train
neg_element_symb,element_symb,negated,76,Mercury,0,train
neg_element_symb,element_symb,negated,77,Oxygen,0,train
neg_element_symb,element_symb,negated,78,Indium,0,test
neg_element_symb,element_symb,negated,79,Carbon,0,test
neg_element_symb,element_symb,negated,80,Lithium,0,train
neg_element_symb,element_symb,negated,81,Tungsten,1,train
neg_element_symb,element_symb,negated,82,Protactinium,0,test
neg_element_symb,element_symb,negated,83,Gallium,1,train
neg_element_symb,element_symb,negated,84,Manganese,1,test
neg_element_symb,element_symb,negated,85,Calcium,1,train
neg_element_symb,element_symb,negated,86,Chromium,1,train
neg_element_symb,element_symb,negated,87,Cobalt,0,train
neg_element_symb,element_symb,negated,88,Cesium,0,train
neg_element_symb,element_symb,negated,89,Tungsten,0,train
neg_element_symb,element_symb,negated,90,Sodium,0,train
neg_element_symb,element_symb,negated,91,Ytterbium,0,train
neg_element_symb,element_symb,negated,92,Rhenium,0,train
neg_element_symb,element_symb,negated,93,Argon,1,train
neg_element_symb,element_symb,negated,94,Zinc,0,train
neg_element_symb,element_symb,negated,95,Uranium,0,train
neg_element_symb,element_symb,negated,96,Ruthenium,0,train
neg_element_symb,element_symb,negated,97,Magnesium,1,train
neg_element_symb,element_symb,negated,98,Iodine,0,train
neg_element_symb,element_symb,negated,99,Zirconium,1,train
neg_element_symb,element_symb,negated,100,Rhodium,1,train
neg_element_symb,element_symb,negated,101,Bismuth,1,test
neg_element_symb,element_symb,negated,102,Nitrogen,1,test
neg_element_symb,element_symb,negated,103,Oxygen,1,train
neg_element_symb,element_symb,negated,104,Lutetium,1,train
neg_element_symb,element_symb,negated,105,Praseodymium,1,test
neg_element_symb,element_symb,negated,106,Germanium,0,train
neg_element_symb,element_symb,negated,107,Terbium,0,train
neg_element_symb,element_symb,negated,108,Argon,0,train
neg_element_symb,element_symb,negated,109,Scandium,1,train
neg_element_symb,element_symb,negated,110,Erbium,0,train
neg_element_symb,element_symb,negated,111,Chromium,0,train
neg_element_symb,element_symb,negated,112,Astatine,0,train
neg_element_symb,element_symb,negated,113,Nickel,0,train
neg_element_symb,element_symb,negated,114,Praseodymium,0,test
neg_element_symb,element_symb,negated,115,Yttrium,0,train
neg_element_symb,element_symb,negated,116,Tellurium,0,test
neg_element_symb,element_symb,negated,117,Niobium,1,train
neg_element_symb,element_symb,negated,118,Neodymium,1,train
neg_element_symb,element_symb,negated,119,Fluorine,0,train
neg_element_symb,element_symb,negated,120,Vanadium,0,train
neg_element_symb,element_symb,negated,121,Thallium,1,train
neg_element_symb,element_symb,negated,122,Samarium,1,test
neg_element_symb,element_symb,negated,123,Hydrogen,1,train
neg_element_symb,element_symb,negated,124,Neptunium,1,train
neg_element_symb,element_symb,negated,125,Platinum,1,test
neg_element_symb,element_symb,negated,126,Tin,1,train
neg_element_symb,element_symb,negated,127,Thorium,0,train
neg_element_symb,element_symb,negated,128,Samarium,0,test
neg_element_symb,element_symb,negated,129,Hydrogen,0,train
neg_element_symb,element_symb,negated,130,Silicon,0,train
neg_element_symb,element_symb,negated,131,Barium,0,train
neg_element_symb,element_symb,negated,132,Lanthanum,0,train
neg_element_symb,element_symb,negated,133,Cerium,0,train
neg_element_symb,element_symb,negated,134,Silicon,1,train
neg_element_symb,element_symb,negated,135,Lanthanum,1,train
neg_element_symb,element_symb,negated,136,Molybdenum,0,test
neg_element_symb,element_symb,negated,137,Gadolinium,1,train
neg_element_symb,element_symb,negated,138,Hafnium,1,train
neg_element_symb,element_symb,negated,139,Arsenic,0,train
neg_element_symb,element_symb,negated,140,Aluminum,0,train
neg_element_symb,element_symb,negated,141,Copper,0,train
neg_element_symb,element_symb,negated,142,Promethium,1,train
neg_element_symb,element_symb,negated,143,Holmium,1,train
neg_element_symb,element_symb,negated,144,Iron,0,train
neg_element_symb,element_symb,negated,145,Technetium,0,test
neg_element_symb,element_symb,negated,146,Technetium,1,test
neg_element_symb,element_symb,negated,147,Cobalt,1,train
neg_element_symb,element_symb,negated,148,Helium,1,test
neg_element_symb,element_symb,negated,149,Nickel,1,train
neg_element_symb,element_symb,negated,150,Krypton,1,train
neg_element_symb,element_symb,negated,151,Boron,1,train
neg_element_symb,element_symb,negated,152,Copper,1,train
neg_element_symb,element_symb,negated,153,Titanium,1,train
neg_element_symb,element_symb,negated,154,Thulium,1,train
neg_element_symb,element_symb,negated,155,Osmium,1,train
neg_element_symb,element_symb,negated,156,Neodymium,0,train
neg_element_symb,element_symb,negated,157,Iridium,1,train
neg_element_symb,element_symb,negated,158,Cesium,1,train
neg_element_symb,element_symb,negated,159,Dysprosium,0,train
neg_element_symb,element_symb,negated,160,Europium,1,test
neg_element_symb,element_symb,negated,161,Gadolinium,0,train
neg_element_symb,element_symb,negated,162,Helium,0,test
neg_element_symb,element_symb,negated,163,Radon,0,train
neg_element_symb,element_symb,negated,164,Carbon,1,test
neg_element_symb,element_symb,negated,165,Germanium,1,train
neg_element_symb,element_symb,negated,166,Tellurium,1,test
neg_element_symb,element_symb,negated,167,Lead,1,train
neg_element_symb,element_symb,negated,168,Polonium,0,train
neg_element_symb,element_symb,negated,169,Platinum,0,test
neg_element_symb,element_symb,negated,170,Sulfur,1,train
neg_element_symb,element_symb,negated,171,Radium,1,train
neg_element_symb,element_symb,negated,172,Antimony,0,test
neg_element_symb,element_symb,negated,173,Protactinium,1,test
neg_element_symb,element_symb,negated,174,Astatine,1,train
neg_element_symb,element_symb,negated,175,Tin,0,train
neg_element_symb,element_symb,negated,176,Iodine,1,train
neg_element_symb,element_symb,negated,177,Terbium,1,train
neg_element_symb,element_symb,negated,178,Tantalum,1,train
neg_element_symb,element_symb,negated,179,Manganese,0,test
neg_element_symb,element_symb,negated,180,Radon,1,train
neg_element_symb,element_symb,negated,181,Lead,0,train
neg_element_symb,element_symb,negated,182,Vanadium,1,train
neg_element_symb,element_symb,negated,183,Radium,0,train
neg_element_symb,element_symb,negated,184,Nitrogen,0,test
neg_element_symb,element_symb,negated,185,Scandium,0,train
animal_class,animal_class,affirmative,0,salmon,1,train
animal_class,animal_class,affirmative,1,frog,0,test
animal_class,animal_class,affirmative,2,lobster,1,test
animal_class,animal_class,affirmative,3,raccoon,1,train
animal_class,animal_class,affirmative,4,horse,1,train
animal_class,animal_class,affirmative,5,giant anteater,0,train
animal_class,animal_class,affirmative,6,aardvark,0,train
animal_class,animal_class,affirmative,7,hummingbird,1,train
animal_class,animal_class,affirmative,8,armadillo,1,test
animal_class,animal_class,affirmative,9,bee,0,train
animal_class,animal_class,affirmative,10,gorilla,1,train
animal_class,animal_class,affirmative,11,cheetah,1,train
animal_class,animal_class,affirmative,12,zebra,1,train
animal_class,animal_class,affirmative,13,tapir,1,train
animal_class,animal_class,affirmative,14,rabbit,1,train
animal_class,animal_class,affirmative,15,platypus,0,test
animal_class,animal_class,affirmative,16,moose,0,train
animal_class,animal_class,affirmative,17,kangaroo,0,train
animal_class,animal_class,affirmative,18,camel,0,test
animal_class,animal_class,affirmative,19,lion,1,train
animal_class,animal_class,affirmative,20,deer,1,test
animal_class,animal_class,affirmative,21,penguin,1,test
animal_class,animal_class,affirmative,22,seahorse,1,test
animal_class,animal_class,affirmative,23,chicken,1,train
animal_class,animal_class,affirmative,24,mongoose,0,train
animal_class,animal_class,affirmative,25,cassowary,1,train
animal_class,animal_class,affirmative,26,goat,0,test
animal_class,animal_class,affirmative,27,tuna,0,train
animal_class,animal_class,affirmative,28,swan,1,train
animal_class,animal_class,affirmative,29,peacock,1,train
animal_class,animal_class,affirmative,30,walrus,0,train
animal_class,animal_class,affirmative,31,seagull,1,train
animal_class,animal_class,affirmative,32,cow,1,train
animal_class,animal_class,affirmative,33,flamingo,1,train
animal_class,animal_class,affirmative,34,sparrow,0,train
animal_class,animal_class,affirmative,35,panda,0,train
animal_class,animal_class,affirmative,36,aardvark,1,train
animal_class,animal_class,affirmative,37,slug,0,test
animal_class,animal_class,affirmative,38,horse,0,train
animal_class,animal_class,affirmative,39,rabbit,0,train
animal_class,animal_class,affirmative,40,tarantula,1,test
animal_class,animal_class,affirmative,41,rat,0,train
animal_class,animal_class,affirmative,42,slug,1,test
animal_class,animal_class,affirmative,43,hippopotamus,0,train
animal_class,animal_class,affirmative,44,porcupine,1,train
animal_class,animal_class,affirmative,45,sea turtle,0,train
animal_class,animal_class,affirmative,46,manta ray,0,train
animal_class,animal_class,affirmative,47,parrot,1,train
animal_class,animal_class,affirmative,48,parrot,0,train
animal_class,animal_class,affirmative,49,deer,0,test
animal_class,animal_class,affirmative,50,cow,0,train
animal_class,animal_class,affirmative,51,salmon,0,train
animal_class,animal_class,affirmative,52,chimpanzee,0,test
animal_class,animal_class,affirmative,53,skunk,1,train
animal_class,animal_class,affirmative,54,axolotl,0,train
animal_class,animal_class,affirmative,55,frog,1,test
animal_class,animal_class,affirmative,56,camel,1,test
animal_class,animal_class,affirmative,57,goldfish,0,train
animal_class,animal_class,affirmative,58,penguin,0,test
animal_class,animal_class,affirmative,59,armadillo,0,test
animal_class,animal_class,affirmative,60,koala,1,train
animal_class,animal_class,affirmative,61,lion,0,train
animal_class,animal_class,affirmative,62,bat,1,train
animal_class,animal_class,affirmative,63,eagle,0,train
animal_class,animal_class,affirmative,64,beaver,1,train
animal_class,animal_class,affirmative,65,gecko,1,train
animal_class,animal_class,affirmative,66,dolphin,0,train
animal_class,animal_class,affirmative,67,elephant,1,train
animal_class,animal_class,affirmative,68,crocodile,0,train
animal_class,animal_class,affirmative,69,peacock,0,train
animal_class,animal_class,affirmative,70,otter,0,test
animal_class,animal_class,affirmative,71,cheetah,0,train
animal_class,animal_class,affirmative,72,hyena,0,train
animal_class,animal_class,affirmative,73,tarantula,0,test
animal_class,animal_class,affirmative,74,squirrel,1,train
animal_class,animal_class,affirmative,75,chimpanzee,1,test
animal_class,animal_class,affirmative,76,rat,1,train
animal_class,animal_class,affirmative,77,hedgehog,1,train
animal_class,animal_class,affirmative,78,cat,1,train
animal_class,animal_class,affirmative,79,hyena,1,train
animal_class,animal_class,affirmative,80,gecko,0,train
