statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
"Either the gorilla is a mammal or the llama is a mollusk, but not both.",animal_class,The llama is a mollusk.,The gorilla is a mammal.,0,1,FT,xor,BA
"Either the city of Baoji is in China or the city of Zhoushan is in the Philippines, but not both.",cities,The city of Zhoushan is in the Philippines.,The city of Baoji is in China.,0,1,FT,xor,BA
"Either the city of Gaziantep is in Ghana or the city of Quito is in France, but not both.",cities,The city of Gaziantep is in Ghana.,The city of Quito is in France.,0,0,FF,xor,AB
"Either the city of Tucson is in the United States or the city of Xiamen is in China, but not both.",cities,The city of Xiamen is in China.,The city of Tucson is in the United States.,1,1,TT,xor,BA
"Either the Spanish word 'presente' means 'problem' or the Spanish word 'veinte' means 'shell', but not both.",sp_en_trans,The Spanish word 'veinte' means 'shell'.,The Spanish word 'presente' means 'problem'.,0,0,FF,xor,BA
"Either the llama is a mollusk or the mongoose is a mammal, but not both.",animal_class,The mongoose is a mammal.,The llama is a mollusk.,1,0,TF,xor,BA
"Either the Spanish word 'aceite' means 'oil' or the Spanish word 'olor' means 'fear', but not both.",sp_en_trans,The Spanish word 'olor' means 'fear'.,The Spanish word 'aceite' means 'oil'.,0,1,FT,xor,BA
"Either the city of Harbin is in Madagascar or the city of Sapporo is in Tanzania, but not both.",cities,The city of Sapporo is in Tanzania.,The city of Harbin is in Madagascar.,0,0,FF,xor,BA
"Either the Spanish word 'oferta' means 'open' or the Spanish word 'semilla' means 'seed', but not both.",sp_en_trans,The Spanish word 'semilla' means 'seed'.,The Spanish word 'oferta' means 'open'.,1,0,TF,xor,BA
"Either the city of Pimpri is in Sweden or the city of Jamshedpur is in India, but not both.",cities,The city of Jamshedpur is in India.,The city of Pimpri is in Sweden.,1,0,TF,xor,BA
"Either the llama is a mollusk or the slug is a mammal, but not both.",animal_class,The slug is a mammal.,The llama is a mollusk.,0,0,FF,xor,BA
"Either the llama is a mammal or the gorilla is a mammal, but not both.",animal_class,The llama is a mammal.,The gorilla is a mammal.,1,1,TT,xor,AB
"Either Chromium has the symbol Cr or Radon has the symbol Rn, but not both.",element_symb,Chromium has the symbol Cr.,Radon has the symbol Rn.,1,1,TT,xor,AB
"Either Chester Carlson lived in the U.S or Ignazio Porro lived in Italy, but not both.",inventors,Ignazio Porro lived in Italy.,Chester Carlson lived in the U.S.,1,1,TT,xor,BA
"Either Hydrogen has the symbol Cl or Cobalt has the symbol H, but not both.",element_symb,Cobalt has the symbol H.,Hydrogen has the symbol Cl.,0,0,FF,xor,BA
"Either John Wesley Hyatt lived in England or Narinder Singh Kapany lived in Canada/the U.S, but not both.",inventors,John Wesley Hyatt lived in England.,Narinder Singh Kapany lived in Canada/the U.S.,0,0,FF,xor,AB
"Either Iron has the symbol Fe or Tantalum has the symbol Ta, but not both.",element_symb,Iron has the symbol Fe.,Tantalum has the symbol Ta.,1,1,TT,xor,AB
"Either the city of Kisangani is in the Democratic Republic of the Congo or the city of Bhopal is in India, but not both.",cities,The city of Bhopal is in India.,The city of Kisangani is in the Democratic Republic of the Congo.,1,1,TT,xor,BA
"Either Argon has the symbol Pr or Rhenium has the symbol Re, but not both.",element_symb,Argon has the symbol Pr.,Rhenium has the symbol Re.,0,1,FT,xor,AB
"Either the city of Nagoya is in the Dominican Republic or the city of Siping is in China, but not both.",cities,The city of Siping is in China.,The city of Nagoya is in the Dominican Republic.,1,0,TF,xor,BA
"Either Radium has the symbol Ra or Tellurium has the symbol Te, but not both.",element_symb,Tellurium has the symbol Te.,Radium has the symbol Ra.,1,1,TT,xor,BA
"Either Nickel has the symbol Os or Krypton has the symbol Zr, but not both.",element_symb,Nickel has the symbol Os.,Krypton has the symbol Zr.,0,0,FF,xor,AB
"Either Sir Humphry Davy lived in the U.K or Ernesto Blanco lived in the U.S, but not both.",inventors,Sir Humphry Davy lived in the U.K.,Ernesto Blanco lived in the U.S.,1,1,TT,xor,AB
"Either Georges Claude lived in Sweden/the U.S or Elisha Gray lived in the U.K, but not both.",inventors,Elisha Gray lived in the U.K.,Georges Claude lived in Sweden/the U.S.,0,0,FF,xor,BA
"Either Paul Gottlieb Nipkow lived in Norway or Linus Torvalds lived in Canada/the U.S, but not both.",inventors,Linus Torvalds lived in Canada/the U.S.,Paul Gottlieb Nipkow lived in Norway.,0,0,FF,xor,BA
"Either the Spanish word 'elegir' means 'to connect' or the Spanish word 'suficiente' means 'tool', but not both.",sp_en_trans,The Spanish word 'elegir' means 'to connect'.,The Spanish word 'suficiente' means 'tool'.,0,0,FF,xor,AB
"Either Cobalt has the symbol Co or Hydrogen has the symbol Cl, but not both.",element_symb,Cobalt has the symbol Co.,Hydrogen has the symbol Cl.,1,0,TF,xor,AB
"Either the city of Ahmedabad is in Mali or the city of Warangal is in India, but not both.",cities,The city of Warangal is in India.,The city of Ahmedabad is in Mali.,1,0,TF,xor,BA
"Either Arthur Fry lived in Croatia or Leon Theremin lived in Russia, but not both.",inventors,Leon Theremin lived in Russia.,Arthur Fry lived in Croatia.,1,0,TF,xor,BA
"Either the goldfish is a fish or the kangaroo is a mammal, but not both.",animal_class,The goldfish is a fish.,The kangaroo is a mammal.,1,1,TT,xor,AB
"Either Vanadium has the symbol V or Francium has the symbol Fr, but not both.",element_symb,Vanadium has the symbol V.,Francium has the symbol Fr.,1,1,TT,xor,AB
"Either the Spanish word 'caer' means 'to fall' or the Spanish word 'enviar' means 'to send', but not both.",sp_en_trans,The Spanish word 'enviar' means 'to send'.,The Spanish word 'caer' means 'to fall'.,1,1,TT,xor,BA
"Either the city of Jamshedpur is in Kenya or the city of Pimpri is in India, but not both.",cities,The city of Jamshedpur is in Kenya.,The city of Pimpri is in India.,0,1,FT,xor,AB
"Either the horse is a mammal or the hummingbird is a bird, but not both.",animal_class,The horse is a mammal.,The hummingbird is a bird.,1,1,TT,xor,AB
"Either the Spanish word 'caliente' means 'hot' or the Spanish word 'fuego' means 'woman', but not both.",sp_en_trans,The Spanish word 'caliente' means 'hot'.,The Spanish word 'fuego' means 'woman'.,1,0,TF,xor,AB
"Either Joseph Henry lived in the U.S or Karl Benz lived in Germany, but not both.",inventors,Karl Benz lived in Germany.,Joseph Henry lived in the U.S.,1,1,TT,xor,BA
"Either Thulium has the symbol Mg or Sodium has the symbol Na, but not both.",element_symb,Sodium has the symbol Na.,Thulium has the symbol Mg.,1,0,TF,xor,BA
"Either the city of Kyiv is in Iran or the city of Agadir is in Somalia, but not both.",cities,The city of Kyiv is in Iran.,The city of Agadir is in Somalia.,0,0,FF,xor,AB
"Either the cheetah is a mammal or the dolphin is a mammal, but not both.",animal_class,The dolphin is a mammal.,The cheetah is a mammal.,1,1,TT,xor,BA
"Either the hedgehog is a mammal or the lion is a mammal, but not both.",animal_class,The hedgehog is a mammal.,The lion is a mammal.,1,1,TT,xor,AB
"Either the city of Rio de Janeiro is in Brazil or the city of Zhabei is in China, but not both.",cities,The city of Rio de Janeiro is in Brazil.,The city of Zhabei is in China.,1,1,TT,xor,AB
"Either the bee is a insect or the porcupine is a bird, but not both.",animal_class,The bee is a insect.,The porcupine is a bird.,1,0,TF,xor,AB
"Either Georges Claude lived in France or Henry Bessemer lived in the U.K, but not both.",inventors,Henry Bessemer lived in the U.K.,Georges Claude lived in France.,1,1,TT,xor,BA
"Either the shark is a fish or the lobster is a crustacean, but not both.",animal_class,The shark is a fish.,The lobster is a crustacean.,1,1,TT,xor,AB
"Either the city of Sapporo is in Tanzania or the city of Harbin is in Madagascar, but not both.",cities,The city of Sapporo is in Tanzania.,The city of Harbin is in Madagascar.,0,0,FF,xor,AB
"Either the Spanish word 'higo' means 'nothing' or the Spanish word 'roca' means 'rock', but not both.",sp_en_trans,The Spanish word 'higo' means 'nothing'.,The Spanish word 'roca' means 'rock'.,0,1,FT,xor,AB
"Either the Spanish word 'ejemplo' means 'example' or the Spanish word 'abrigo' means 'to eat', but not both.",sp_en_trans,The Spanish word 'ejemplo' means 'example'.,The Spanish word 'abrigo' means 'to eat'.,1,0,TF,xor,AB
"Either the hummingbird is a bird or the hippopotamus is a mammal, but not both.",animal_class,The hummingbird is a bird.,The hippopotamus is a mammal.,1,1,TT,xor,AB
"Either Zinc has the symbol Ac or Antimony has the symbol Ca, but not both.",element_symb,Zinc has the symbol Ac.,Antimony has the symbol Ca.,0,0,FF,xor,AB
"Either the city of Quito is in France or the city of Gaziantep is in Ghana, but not both.",cities,The city of Gaziantep is in Ghana.,The city of Quito is in France.,0,0,FF,xor,BA
"Either Galileo Galilei lived in Austria or Charles Townes lived in the U.S, but not both.",inventors,Galileo Galilei lived in Austria.,Charles Townes lived in the U.S.,0,1,FT,xor,AB
"Either Promethium has the symbol Bi or Tantalum has the symbol La, but not both.",element_symb,Promethium has the symbol Bi.,Tantalum has the symbol La.,0,0,FF,xor,AB
"Either the panda is a mammal or the salmon is a fish, but not both.",animal_class,The panda is a mammal.,The salmon is a fish.,1,1,TT,xor,AB
"Either the city of Najran is in Saudi Arabia or the city of Santiago de Queretaro is in Mexico, but not both.",cities,The city of Najran is in Saudi Arabia.,The city of Santiago de Queretaro is in Mexico.,1,1,TT,xor,AB
"Either Tellurium has the symbol Zn or Radium has the symbol Ra, but not both.",element_symb,Tellurium has the symbol Zn.,Radium has the symbol Ra.,0,1,FT,xor,AB
"Either the Spanish word 'primero' means 'first' or the Spanish word 'oscuro' means 'dark', but not both.",sp_en_trans,The Spanish word 'oscuro' means 'dark'.,The Spanish word 'primero' means 'first'.,1,1,TT,xor,BA
"Either James West lived in the U.S or David Schwarz lived in Finland, but not both.",inventors,James West lived in the U.S.,David Schwarz lived in Finland.,1,0,TF,xor,AB
"Either the city of Diyarbakir is in Turkey or the city of Seoul is in South Korea, but not both.",cities,The city of Seoul is in South Korea.,The city of Diyarbakir is in Turkey.,1,1,TT,xor,BA
"Either Narinder Singh Kapany lived in Canada/the U.S or Joseph Glidden lived in China, but not both.",inventors,Narinder Singh Kapany lived in Canada/the U.S.,Joseph Glidden lived in China.,0,0,FF,xor,AB
"Either Thallium has the symbol Fe or Osmium has the symbol Os, but not both.",element_symb,Osmium has the symbol Os.,Thallium has the symbol Fe.,1,0,TF,xor,BA
"Either the city of Al Mawsil al Jadidah is in Iraq or the city of Makassar is in Indonesia, but not both.",cities,The city of Al Mawsil al Jadidah is in Iraq.,The city of Makassar is in Indonesia.,1,1,TT,xor,AB
"Either Ralph H. Baer lived in the U.S or Hans Oersted lived in Finland, but not both.",inventors,Ralph H. Baer lived in the U.S.,Hans Oersted lived in Finland.,1,0,TF,xor,AB
"Either Tellurium has the symbol Te or Zirconium has the symbol Ru, but not both.",element_symb,Tellurium has the symbol Te.,Zirconium has the symbol Ru.,1,0,TF,xor,AB
"Either the peacock is a insect or the skunk is a insect, but not both.",animal_class,The peacock is a insect.,The skunk is a insect.,0,0,FF,xor,AB
"Either Xenon has the symbol Hf or Neon has the symbol Ne, but not both.",element_symb,Xenon has the symbol Hf.,Neon has the symbol Ne.,0,1,FT,xor,AB
"Either Potassium has the symbol C or Germanium has the symbol Ge, but not both.",element_symb,Germanium has the symbol Ge.,Potassium has the symbol C.,1,0,TF,xor,BA
"Either Elisha Gray lived in the U.K or Georges Claude lived in France, but not both.",inventors,Elisha Gray lived in the U.K.,Georges Claude lived in France.,0,1,FT,xor,AB
"Either the Spanish word 'enviar' means 'city' or the Spanish word 'caer' means 'sun', but not both.",sp_en_trans,The Spanish word 'enviar' means 'city'.,The Spanish word 'caer' means 'sun'.,0,0,FF,xor,AB
"Either the city of Nagoya is in Japan or the city of Siping is in the United States, but not both.",cities,The city of Siping is in the United States.,The city of Nagoya is in Japan.,0,1,FT,xor,BA
"Either Gallium has the symbol Pb or Scandium has the symbol Kr, but not both.",element_symb,Gallium has the symbol Pb.,Scandium has the symbol Kr.,0,0,FF,xor,AB
"Either Jean-Bernard-Léon Foucault lived in Germany or Daniel Fahrenheit lived in Poland/Germany, but not both.",inventors,Daniel Fahrenheit lived in Poland/Germany.,Jean-Bernard-Léon Foucault lived in Germany.,1,0,TF,xor,BA
"Either the Spanish word 'papel' means 'neck' or the Spanish word 'concha' means 'giraffe', but not both.",sp_en_trans,The Spanish word 'papel' means 'neck'.,The Spanish word 'concha' means 'giraffe'.,0,0,FF,xor,AB
"Either the city of Nagoya is in the Dominican Republic or the city of Changshu is in China, but not both.",cities,The city of Changshu is in China.,The city of Nagoya is in the Dominican Republic.,1,0,TF,xor,BA
"Either Michael Faraday lived in the U.K or Emile Berliner lived in Japan, but not both.",inventors,Michael Faraday lived in the U.K.,Emile Berliner lived in Japan.,1,0,TF,xor,AB
"Either Rubidium has the symbol Rb or Argon has the symbol Ar, but not both.",element_symb,Argon has the symbol Ar.,Rubidium has the symbol Rb.,1,1,TT,xor,BA
"Either the city of Seoul is in South Korea or the city of Laibin is in China, but not both.",cities,The city of Seoul is in South Korea.,The city of Laibin is in China.,1,1,TT,xor,AB
"Either the Spanish word 'clase' means 'class' or the Spanish word 'conectar' means 'to connect', but not both.",sp_en_trans,The Spanish word 'conectar' means 'to connect'.,The Spanish word 'clase' means 'class'.,1,1,TT,xor,BA
"Either the city of Seoul is in South Korea or the city of Diyarbakir is in Kazakhstan, but not both.",cities,The city of Seoul is in South Korea.,The city of Diyarbakir is in Kazakhstan.,1,0,TF,xor,AB
"Either the city of Tlaquepaque is in Mexico or the city of Vladivostok is in Russia, but not both.",cities,The city of Vladivostok is in Russia.,The city of Tlaquepaque is in Mexico.,1,1,TT,xor,BA
"Either the gorilla is a reptile or the panda is a mammal, but not both.",animal_class,The gorilla is a reptile.,The panda is a mammal.,0,1,FT,xor,AB
"Either the Spanish word 'pagar' means 'enough' or the Spanish word 'abrigo' means 'to eat', but not both.",sp_en_trans,The Spanish word 'abrigo' means 'to eat'.,The Spanish word 'pagar' means 'enough'.,0,0,FF,xor,BA
"Either the Spanish word 'bosque' means 'forest' or the Spanish word 'huevo' means 'egg', but not both.",sp_en_trans,The Spanish word 'bosque' means 'forest'.,The Spanish word 'huevo' means 'egg'.,1,1,TT,xor,AB
"Either the Spanish word 'isla' means 'island' or the Spanish word 'tres' means 'three', but not both.",sp_en_trans,The Spanish word 'tres' means 'three'.,The Spanish word 'isla' means 'island'.,1,1,TT,xor,BA
"Either the city of Klang is in Malaysia or the city of Paranaque City is in Italy, but not both.",cities,The city of Paranaque City is in Italy.,The city of Klang is in Malaysia.,0,1,FT,xor,BA
"Either Lead has the symbol Pb or Tellurium has the symbol Te, but not both.",element_symb,Tellurium has the symbol Te.,Lead has the symbol Pb.,1,1,TT,xor,BA
"Either the Spanish word 'hermana' means 'sister' or the Spanish word 'veinte' means 'twenty', but not both.",sp_en_trans,The Spanish word 'hermana' means 'sister'.,The Spanish word 'veinte' means 'twenty'.,1,1,TT,xor,AB
