statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
"The city of Zibo is in China or the city of Mianzhu, Deyang, Sichuan is in Azerbaijan.",cities,"The city of Mianzhu, Deyang, Sichuan is in Azerbaijan.",The city of Zibo is in China.,0,1,FT,or,BA
Alexander Graham Bell lived in Turkey/the U.S and Albert Ghiorso lived in Austria.,inventors,Alexander Graham Bell lived in Turkey/the U.S.,Albert Ghiorso lived in Austria.,0,0,FF,and,AB
Copper has the symbol Cu and Promethium has the symbol Pm.,element_symb,Promethium has the symbol Pm.,Copper has the symbol Cu.,1,1,TT,and,BA
The porcupine is a mammal or the raccoon is a bird.,animal_class,The porcupine is a mammal.,The raccoon is a bird.,1,0,TF,or,AB
The Spanish word 'enviar' means 'to send' or the Spanish word 'hombro' means 'shoulder'.,sp_en_trans,The Spanish word 'hombro' means 'shoulder'.,The Spanish word 'enviar' means 'to send'.,1,1,TT,or,BA
The goat is a mammal or the whale is a mammal.,animal_class,The goat is a mammal.,The whale is a mammal.,1,1,TT,or,AB
The salmon is a crustacean or the goat is a reptile.,animal_class,The salmon is a crustacean.,The goat is a reptile.,0,0,FF,or,AB
Benjamin Holt lived in Poland/Germany or Willis Carrier lived in the U.S.,inventors,Benjamin Holt lived in Poland/Germany.,Willis Carrier lived in the U.S.,0,1,FT,or,AB
The gorilla is a mammal or the jellyfish is a cnidarian.,animal_class,The jellyfish is a cnidarian.,The gorilla is a mammal.,1,1,TT,or,BA
The parrot is a bird and the goat is a mammal.,animal_class,The parrot is a bird.,The goat is a mammal.,1,1,TT,and,AB
The city of Winnipeg is in Morocco or the city of Kolhapur is in India.,cities,The city of Kolhapur is in India.,The city of Winnipeg is in Morocco.,1,0,TF,or,BA
The Spanish word 'potencia' means 'power' or the Spanish word 'invierno' means 'family'.,sp_en_trans,The Spanish word 'invierno' means 'family'.,The Spanish word 'potencia' means 'power'.,0,1,FT,or,BA
The Spanish word 'historia' means 'history' or the Spanish word 'bueno' means 'good'.,sp_en_trans,The Spanish word 'historia' means 'history'.,The Spanish word 'bueno' means 'good'.,1,1,TT,or,AB
The Spanish word 'ocupado' means 'busy' or the Spanish word 'hombro' means 'shoulder'.,sp_en_trans,The Spanish word 'hombro' means 'shoulder'.,The Spanish word 'ocupado' means 'busy'.,1,1,TT,or,BA
The Spanish word 'jugar' means 'leg' or the Spanish word 'construir' means 'to build'.,sp_en_trans,The Spanish word 'jugar' means 'leg'.,The Spanish word 'construir' means 'to build'.,0,1,FT,or,AB
Europium has the symbol Eu and Platinum has the symbol S.,element_symb,Platinum has the symbol S.,Europium has the symbol Eu.,0,1,FT,and,BA
Argon has the symbol Ar or Neodymium has the symbol Te.,element_symb,Argon has the symbol Ar.,Neodymium has the symbol Te.,1,0,TF,or,AB
The city of Makassar is in Indonesia or the city of Al Mawsil al Jadidah is in Iraq.,cities,The city of Al Mawsil al Jadidah is in Iraq.,The city of Makassar is in Indonesia.,1,1,TT,or,BA
The city of Jamshedpur is in India and the city of Pimpri is in India.,cities,The city of Jamshedpur is in India.,The city of Pimpri is in India.,1,1,TT,and,AB
The city of Osaka is in Tajikistan or the city of Rizhao is in Zimbabwe.,cities,The city of Osaka is in Tajikistan.,The city of Rizhao is in Zimbabwe.,0,0,FF,or,AB
The Spanish word 'escribir' means 'to write' or the Spanish word 'amigo' means 'enough'.,sp_en_trans,The Spanish word 'amigo' means 'enough'.,The Spanish word 'escribir' means 'to write'.,0,1,FT,or,BA
Francium has the symbol Se and Rubidium has the symbol Rb.,element_symb,Francium has the symbol Se.,Rubidium has the symbol Rb.,0,1,FT,and,AB
The Spanish word 'hueso' means 'to eat' and the Spanish word 'mujer' means 'woman'.,sp_en_trans,The Spanish word 'mujer' means 'woman'.,The Spanish word 'hueso' means 'to eat'.,1,0,TF,and,BA
Georges Claude lived in Sweden/the U.S and Elisha Gray lived in the U.S.,inventors,Elisha Gray lived in the U.S.,Georges Claude lived in Sweden/the U.S.,1,0,TF,and,BA
Paul Gottlieb Nipkow lived in Norway or Linus Torvalds lived in Finland.,inventors,Linus Torvalds lived in Finland.,Paul Gottlieb Nipkow lived in Norway.,1,0,TF,or,BA
The Spanish word 'presente' means 'present' or the Spanish word 'veinte' means 'twenty'.,sp_en_trans,The Spanish word 'veinte' means 'twenty'.,The Spanish word 'presente' means 'present'.,1,1,TT,or,BA
Cobalt has the symbol Co and Phosphorus has the symbol Se.,element_symb,Phosphorus has the symbol Se.,Cobalt has the symbol Co.,0,1,FT,and,BA
The raccoon is a bird or the seagull is a reptile.,animal_class,The raccoon is a bird.,The seagull is a reptile.,0,0,FF,or,AB
The city of Nanded is in India or the city of San Pedro Sula is in Burundi.,cities,The city of San Pedro Sula is in Burundi.,The city of Nanded is in India.,0,1,FT,or,BA
The chimpanzee is a insect or the goat is a reptile.,animal_class,The goat is a reptile.,The chimpanzee is a insect.,0,0,FF,or,BA
Richard Leach Maddox lived in Sweden/the U.S and Charles Goodyear lived in the U.S.,inventors,Charles Goodyear lived in the U.S.,Richard Leach Maddox lived in Sweden/the U.S.,1,0,TF,and,BA
The Spanish word 'problema' means 'problem' and the Spanish word 'veinte' means 'twenty'.,sp_en_trans,The Spanish word 'problema' means 'problem'.,The Spanish word 'veinte' means 'twenty'.,1,1,TT,and,AB
Nickel has the symbol Os or Ytterbium has the symbol F.,element_symb,Ytterbium has the symbol F.,Nickel has the symbol Os.,0,0,FF,or,BA
The parrot is a arachnid or the chimpanzee is a insect.,animal_class,The parrot is a arachnid.,The chimpanzee is a insect.,0,0,FF,or,AB
The Spanish word 'hermana' means 'ten' or the Spanish word 'huevo' means 'egg'.,sp_en_trans,The Spanish word 'huevo' means 'egg'.,The Spanish word 'hermana' means 'ten'.,1,0,TF,or,BA
Selenium has the symbol Se or Boron has the symbol H.,element_symb,Selenium has the symbol Se.,Boron has the symbol H.,1,0,TF,or,AB
Garrett Morgan lived in the U.S or James Hargreaves lived in the U.K.,inventors,James Hargreaves lived in the U.K.,Garrett Morgan lived in the U.S.,1,1,TT,or,BA
The Spanish word 'isla' means 'seed' and the Spanish word 'tres' means 'three'.,sp_en_trans,The Spanish word 'tres' means 'three'.,The Spanish word 'isla' means 'seed'.,1,0,TF,and,BA
The Spanish word 'mar' means 'sea' or the Spanish word 'invierno' means 'winter'.,sp_en_trans,The Spanish word 'invierno' means 'winter'.,The Spanish word 'mar' means 'sea'.,1,1,TT,or,BA
The city of Tolyatti is in Myanmar or the city of Jingmen is in China.,cities,The city of Jingmen is in China.,The city of Tolyatti is in Myanmar.,1,0,TF,or,BA
The jellyfish is a cnidarian and the gorilla is a reptile.,animal_class,The jellyfish is a cnidarian.,The gorilla is a reptile.,1,0,TF,and,AB
Robert Moog lived in the U.S or George Devol lived in Hungary.,inventors,Robert Moog lived in the U.S.,George Devol lived in Hungary.,1,0,TF,or,AB
The Spanish word 'vecino' means 'wind' and the Spanish word 'guardar' means 'to save'.,sp_en_trans,The Spanish word 'vecino' means 'wind'.,The Spanish word 'guardar' means 'to save'.,0,1,FT,and,AB
The tapir is a mammal or the lobster is a crustacean.,animal_class,The lobster is a crustacean.,The tapir is a mammal.,1,1,TT,or,BA
The Spanish word 'potencia' means 'shell' and the Spanish word 'invierno' means 'family'.,sp_en_trans,The Spanish word 'invierno' means 'family'.,The Spanish word 'potencia' means 'shell'.,0,0,FF,and,BA
The Spanish word 'roca' means 'present' or the Spanish word 'higo' means 'fig'.,sp_en_trans,The Spanish word 'higo' means 'fig'.,The Spanish word 'roca' means 'present'.,1,0,TF,or,BA
Radon has the symbol Rn and Chromium has the symbol Cr.,element_symb,Chromium has the symbol Cr.,Radon has the symbol Rn.,1,1,TT,and,BA
The panda is a bird and the elephant is a crustacean.,animal_class,The panda is a bird.,The elephant is a crustacean.,0,0,FF,and,AB
Zirconium has the symbol Ru and Thallium has the symbol Tl.,element_symb,Thallium has the symbol Tl.,Zirconium has the symbol Ru.,1,0,TF,and,BA
Otis Boykin lived in the U.S and Daniel Fahrenheit lived in Canada/the U.S.,inventors,Daniel Fahrenheit lived in Canada/the U.S.,Otis Boykin lived in the U.S.,0,1,FT,and,BA
The Spanish word 'lento' means 'slow' or the Spanish word 'perro' means 'dog'.,sp_en_trans,The Spanish word 'perro' means 'dog'.,The Spanish word 'lento' means 'slow'.,1,1,TT,or,BA
Robert Noyce lived in Poland/Germany and Sir Humphry Davy lived in Austria.,inventors,Sir Humphry Davy lived in Austria.,Robert Noyce lived in Poland/Germany.,0,0,FF,and,BA
The Spanish word 'ola' means 'class' and the Spanish word 'higo' means 'fig'.,sp_en_trans,The Spanish word 'ola' means 'class'.,The Spanish word 'higo' means 'fig'.,0,1,FT,and,AB
The city of Hanoi is in Vietnam and the city of Lubumbashi is in the Democratic Republic of the Congo.,cities,The city of Hanoi is in Vietnam.,The city of Lubumbashi is in the Democratic Republic of the Congo.,1,1,TT,and,AB
Willis Carrier lived in Switzerland or Rudolf Diesel lived in Germany.,inventors,Willis Carrier lived in Switzerland.,Rudolf Diesel lived in Germany.,0,1,FT,or,AB
The horse is a mammal and the hummingbird is a crustacean.,animal_class,The horse is a mammal.,The hummingbird is a crustacean.,1,0,TF,and,AB
Technetium has the symbol Tc and Lanthanum has the symbol La.,element_symb,Lanthanum has the symbol La.,Technetium has the symbol Tc.,1,1,TT,and,BA
The goat is a reptile and the narwhal is a fish.,animal_class,The goat is a reptile.,The narwhal is a fish.,0,0,FF,and,AB
Frank Julian Sprague lived in Norway and David Schwarz lived in Croatia.,inventors,Frank Julian Sprague lived in Norway.,David Schwarz lived in Croatia.,0,1,FT,and,AB
The otter is a arachnid or the moose is a mammal.,animal_class,The otter is a arachnid.,The moose is a mammal.,0,1,FT,or,AB
Radon has the symbol Rn or Rhenium has the symbol Re.,element_symb,Radon has the symbol Rn.,Rhenium has the symbol Re.,1,1,TT,or,AB
John Gorrie lived in the U.S or John Logie Baird lived in Scotland.,inventors,John Logie Baird lived in Scotland.,John Gorrie lived in the U.S.,1,1,TT,or,BA
Rubidium has the symbol Rb or Magnesium has the symbol Tc.,element_symb,Rubidium has the symbol Rb.,Magnesium has the symbol Tc.,1,0,TF,or,AB
The city of Pretoria is in Mongolia and the city of Kuala Lumpur is in Malaysia.,cities,The city of Kuala Lumpur is in Malaysia.,The city of Pretoria is in Mongolia.,1,0,TF,and,BA
The llama is a mammal or the mongoose is a mammal.,animal_class,The mongoose is a mammal.,The llama is a mammal.,1,1,TT,or,BA
The city of Irkutsk is in Russia and the city of Vijayawada is in China.,cities,The city of Irkutsk is in Russia.,The city of Vijayawada is in China.,1,0,TF,and,AB
The city of Al Mawsil al Jadidah is in Morocco or the city of Makassar is in Indonesia.,cities,The city of Al Mawsil al Jadidah is in Morocco.,The city of Makassar is in Indonesia.,0,1,FT,or,AB
Tantalum has the symbol La and Barium has the symbol Ba.,element_symb,Tantalum has the symbol La.,Barium has the symbol Ba.,0,1,FT,and,AB
Tantalum has the symbol La or Promethium has the symbol Pm.,element_symb,Promethium has the symbol Pm.,Tantalum has the symbol La.,1,0,TF,or,BA
The dog is a mammal and the iguana is a reptile.,animal_class,The dog is a mammal.,The iguana is a reptile.,1,1,TT,and,AB
The leopard is a mammal and the tuna is a fish.,animal_class,The tuna is a fish.,The leopard is a mammal.,1,1,TT,and,BA
Ernesto Blanco lived in the U.S and Sir Humphry Davy lived in the U.K.,inventors,Sir Humphry Davy lived in the U.K.,Ernesto Blanco lived in the U.S.,1,1,TT,and,BA
The chicken is a bird or the vulture is a bird.,animal_class,The vulture is a bird.,The chicken is a bird.,1,1,TT,or,BA
The dolphin is a crustacean and the kangaroo is a reptile.,animal_class,The dolphin is a crustacean.,The kangaroo is a reptile.,0,0,FF,and,AB
The vulture is a mollusk and the cat is a bird.,animal_class,The cat is a bird.,The vulture is a mollusk.,0,0,FF,and,BA
Nickel has the symbol Ni or Terbium has the symbol Tb.,element_symb,Terbium has the symbol Tb.,Nickel has the symbol Ni.,1,1,TT,or,BA
The Spanish word 'aceite' means 'oil' or the Spanish word 'olor' means 'fear'.,sp_en_trans,The Spanish word 'olor' means 'fear'.,The Spanish word 'aceite' means 'oil'.,0,1,FT,or,BA
Rhenium has the symbol Re and Radon has the symbol Rn.,element_symb,Radon has the symbol Rn.,Rhenium has the symbol Re.,1,1,TT,and,BA
The Spanish word 'abrigo' means 'coat' or the Spanish word 'roca' means 'rock'.,sp_en_trans,The Spanish word 'abrigo' means 'coat'.,The Spanish word 'roca' means 'rock'.,1,1,TT,or,AB
Michael Faraday lived in the U.K and Sir Frank Whittle lived in the U.K.,inventors,Sir Frank Whittle lived in the U.K.,Michael Faraday lived in the U.K.,1,1,TT,and,BA
Copper has the symbol Cu or Astatine has the symbol At.,element_symb,Copper has the symbol Cu.,Astatine has the symbol At.,1,1,TT,or,AB
The Spanish word 'caliente' means 'corner' and the Spanish word 'pierna' means 'to draw'.,sp_en_trans,The Spanish word 'caliente' means 'corner'.,The Spanish word 'pierna' means 'to draw'.,0,0,FF,and,AB
The Spanish word 'abrigo' means 'coat' or the Spanish word 'rana' means 'frog'.,sp_en_trans,The Spanish word 'rana' means 'frog'.,The Spanish word 'abrigo' means 'coat'.,1,1,TT,or,BA
Technetium has the symbol Tc or Lanthanum has the symbol La.,element_symb,Lanthanum has the symbol La.,Technetium has the symbol Tc.,1,1,TT,or,BA
The Spanish word 'vender' means 'son' or the Spanish word 'ballena' means 'rose'.,sp_en_trans,The Spanish word 'ballena' means 'rose'.,The Spanish word 'vender' means 'son'.,0,0,FF,or,BA
Godfrey Hounsfield lived in the U.K or Joseph-Armand Bombardier lived in Switzerland.,inventors,Joseph-Armand Bombardier lived in Switzerland.,Godfrey Hounsfield lived in the U.K.,0,1,FT,or,BA
Willis Carrier lived in Switzerland and Igor Tamm lived in Denmark.,inventors,Willis Carrier lived in Switzerland.,Igor Tamm lived in Denmark.,0,0,FF,and,AB
Manganese has the symbol Mn and Terbium has the symbol Br.,element_symb,Terbium has the symbol Br.,Manganese has the symbol Mn.,0,1,FT,and,BA
The Spanish word 'temprano' means 'early' or the Spanish word 'leer' means 'skin'.,sp_en_trans,The Spanish word 'temprano' means 'early'.,The Spanish word 'leer' means 'skin'.,1,0,TF,or,AB
Igor Tamm lived in Russia and Alva J. Fisher lived in Canada/the U.S.,inventors,Igor Tamm lived in Russia.,Alva J. Fisher lived in Canada/the U.S.,1,0,TF,and,AB
Alva J. Fisher lived in Canada/the U.S or Igor Tamm lived in Denmark.,inventors,Igor Tamm lived in Denmark.,Alva J. Fisher lived in Canada/the U.S.,0,0,FF,or,BA
The city of Indore is in Argentina or the city of Lodz is in Niger.,cities,The city of Lodz is in Niger.,The city of Indore is in Argentina.,0,0,FF,or,BA
Neodymium has the symbol Nd or Argon has the symbol Pr.,element_symb,Argon has the symbol Pr.,Neodymium has the symbol Nd.,0,1,FT,or,BA
Indium has the symbol In or Radium has the symbol Pr.,element_symb,Radium has the symbol Pr.,Indium has the symbol In.,0,1,FT,or,BA
Lutetium has the symbol V or Lead has the symbol Er.,element_symb,Lutetium has the symbol V.,Lead has the symbol Er.,0,0,FF,or,AB
The city of Matsuyama is in Poland and the city of Kalininskiy is in Russia.,cities,The city of Matsuyama is in Poland.,The city of Kalininskiy is in Russia.,0,1,FT,and,AB
Thomas Tompion lived in Russia and John Walker lived in India.,inventors,John Walker lived in India.,Thomas Tompion lived in Russia.,0,0,FF,and,BA
The city of Durban is in the Dominican Republic or the city of Aguascalientes is in Mexico.,cities,The city of Durban is in the Dominican Republic.,The city of Aguascalientes is in Mexico.,0,1,FT,or,AB
The Spanish word 'aceite' means 'son' or the Spanish word 'olor' means 'fear'.,sp_en_trans,The Spanish word 'olor' means 'fear'.,The Spanish word 'aceite' means 'son'.,0,0,FF,or,BA
The city of Denpasar is in Indonesia and the city of Salta is in Argentina.,cities,The city of Denpasar is in Indonesia.,The city of Salta is in Argentina.,1,1,TT,and,AB
The Spanish word 'madre' means 'mother' and the Spanish word 'mapa' means 'map'.,sp_en_trans,The Spanish word 'madre' means 'mother'.,The Spanish word 'mapa' means 'map'.,1,1,TT,and,AB
Radon has the symbol Rn and Molybdenum has the symbol V.,element_symb,Radon has the symbol Rn.,Molybdenum has the symbol V.,1,0,TF,and,AB
The city of Oklahoma City is in the United States and the city of Shizuoka is in the Democratic Republic of the Congo.,cities,The city of Oklahoma City is in the United States.,The city of Shizuoka is in the Democratic Republic of the Congo.,1,0,TF,and,AB
Zirconium has the symbol Zr and Aluminum has the symbol C.,element_symb,Zirconium has the symbol Zr.,Aluminum has the symbol C.,1,0,TF,and,AB
The city of Meizhou is in China and the city of San Pedro Sula is in Honduras.,cities,The city of San Pedro Sula is in Honduras.,The city of Meizhou is in China.,1,1,TT,and,BA
