idx,statement,conjunctA,conjunctB,labelA,labelB,compound_label,n_parts
1364,It is the case both that the city of Albuquerque is in the United Arab Emirates and that the city of Yerevan is in Armenia.,Albuquerque / the United Arab Emirates,Yerevan / Armenia,0,1,0,2
1365,It is the case both that the city of Comilla is in China and that the city of Da Nang is in Vietnam.,Comilla / China,Da Nang / Vietnam,0,1,0,2
1366,It is the case both that the city of Deyang is in Egypt and that the city of Hegang is in China.,Deyang / Egypt,Hegang / China,0,1,0,2
1367,It is the case both that the city of Beira is in China and that the city of Mandalay is in Myanmar.,Beira / China,Mandalay / Myanmar,0,1,0,2
1368,It is the case both that the city of Davao is in Egypt and that the city of Xingtai is in China.,Davao / Egypt,Xingtai / China,0,1,0,2
1369,It is the case both that the city of Sevastopol is in India and that the city of Qujing is in China.,Sevastopol / India,Qujing / China,0,1,0,2
1370,It is the case both that the city of Dombivli is in Mozambique and that the city of Thane is in Indonesia.,Dombivli / Mozambique,Thane / Indonesia,0,0,0,2
1371,It is the case both that the city of Harare is in Russia and that the city of Maoming is in Russia.,Harare / Russia,Maoming / Russia,0,0,0,2
1372,It is the case both that the city of Aktobe is in Uzbekistan and that the city of Bujumbura is in China.,Aktobe / Uzbekistan,Bujumbura / China,0,0,0,2
1373,It is the case both that the city of Binzhou is in South Africa and that the city of E'zhou is in Malaysia.,Binzhou / South Africa,E'zhou / Malaysia,0,0,0,2
1374,It is the case both that the city of Indore is in China and that the city of Liaocheng is in Niger.,Indore / China,Liaocheng / Niger,0,0,0,2
1375,It is the case both that the city of Xining is in Côte d'Ivoire and that the city of Malang is in Cameroon.,Xining / Côte d'Ivoire,Malang / Cameroon,0,0,0,2
1376,It is the case both that the city of Gwalior is in South Korea and that the city of Bhilai is in China.,Gwalior / South Korea,Bhilai / China,0,0,0,2
1377,It is the case both that the city of Feira de Santana is in China and that the city of Wenzhou is in Mauritania.,Feira de Santana / China,Wenzhou / Mauritania,0,0,0,2
1378,It is the case both that the city of Krasnoyarsk is in Japan and that the city of Niamey is in Russia.,Krasnoyarsk / Japan,Niamey / Russia,0,0,0,2
1379,It is the case both that the city of Tangshan is in Nigeria and that the city of Pretoria is in Japan.,Tangshan / Nigeria,Pretoria / Japan,0,0,0,2
1380,It is the case both that the city of Ashgabat is in China and that the city of Marrakesh is in Ukraine.,Ashgabat / China,Marrakesh / Ukraine,0,0,0,2
1381,It is the case both that the city of Homyel' is in the Philippines and that the city of Irkutsk is in Iraq.,Homyel' / the Philippines,Irkutsk / Iraq,0,0,0,2
1382,It is the case both that the city of Malatya is in India and that the city of Minsk is in China.,Malatya / India,Minsk / China,0,0,0,2
1383,It is the case both that the city of Wanzhou is in Turkey and that the city of Manaus is in India.,Wanzhou / Turkey,Manaus / India,0,0,0,2
1384,It is the case both that the city of Xiangtan is in Brazil and that the city of Shangrao is in Indonesia.,Xiangtan / Brazil,Shangrao / Indonesia,0,0,0,2
1385,It is the case both that the city of Warri is in Thailand and that the city of Managua is in South Korea.,Warri / Thailand,Managua / South Korea,0,0,0,2
1386,It is the case both that the city of Foshan is in Russia and that the city of Xuchang is in Italy.,Foshan / Russia,Xuchang / Italy,0,0,0,2
1387,It is the case both that the city of Teresina is in China and that the city of Jos is in India.,Teresina / China,Jos / India,0,0,0,2
1388,It is the case both that the city of Qom is in China and that the city of Luzhou is in Iraq.,Qom / China,Luzhou / Iraq,0,0,0,2
1389,It is the case both that the city of Zhangjiakou is in Saudi Arabia and that the city of Suwon is in China.,Zhangjiakou / Saudi Arabia,Suwon / China,0,0,0,2
1390,It is the case both that the city of Bloemfontein is in Brazil and that the city of Zibo is in India.,Bloemfontein / Brazil,Zibo / India,0,0,0,2
1391,It is the case both that the city of Xiamen is in Russia and that the city of Chaozhou is in India.,Xiamen / Russia,Chaozhou / India,0,0,0,2
1392,It is the case both that the city of Minsk is in China and that the city of Belo Horizonte is in China.,Minsk / China,Belo Horizonte / China,0,0,0,2
1393,It is the case both that the city of Erode is in Japan and that the city of Albuquerque is in the United Arab Emirates.,Erode / Japan,Albuquerque / the United Arab Emirates,0,0,0,2
1394,It is the case both that the city of Gwalior is in South Korea and that the city of Huzhou is in Moldova.,Gwalior / South Korea,Huzhou / Moldova,0,0,0,2
1395,It is the case both that the city of Bengaluru is in Mexico and that the city of Sao Jose dos Campos is in the United States.,Bengaluru / Mexico,Sao Jose dos Campos / the United States,0,0,0,2
1396,It is the case both that the city of Tiruchirappalli is in China and that the city of Saint Petersburg is in Cuba.,Tiruchirappalli / China,Saint Petersburg / Cuba,0,0,0,2
1397,It is the case both that the city of Callao is in China and that the city of Jiamusi is in India.,Callao / China,Jiamusi / India,0,0,0,2
1398,It is the case both that the city of Cangzhou is in Ghana and that the city of Port Said is in Burundi.,Cangzhou / Ghana,Port Said / Burundi,0,0,0,2
1399,It is the case both that the city of Chizhou is in Vietnam and that the city of Lyon is in Indonesia.,Chizhou / Vietnam,Lyon / Indonesia,0,0,0,2
1400,It is the case both that the city of Ya'an is in Turkey and that the city of Hebi is in Kyrgyzstan.,Ya'an / Turkey,Hebi / Kyrgyzstan,0,0,0,2
1401,It is the case both that the city of Hengyang is in Iran and that the city of Nuernberg is in Chad.,Hengyang / Iran,Nuernberg / Chad,0,0,0,2
1402,It is the case both that the city of Kallakurichi is in the United States and that the city of Jiangmen is in Indonesia.,Kallakurichi / the United States,Jiangmen / Indonesia,0,0,0,2
1403,It is the case both that the city of Yinchuan is in South Korea and that the city of Ganzhou is in Kenya.,Yinchuan / South Korea,Ganzhou / Kenya,0,0,0,2
1404,It is the case both that the city of Visakhapatnam is in China and that the city of Solapur is in China.,Visakhapatnam / China,Solapur / China,0,0,0,2
1405,It is the case both that the city of Saratov is in China and that the city of Ziyang is in Indonesia.,Saratov / China,Ziyang / Indonesia,0,0,0,2
1406,It is the case both that the city of Indore is in China and that the city of Incheon is in Armenia.,Indore / China,Incheon / Armenia,0,0,0,2
1407,It is the case both that the city of Santiago de los Caballeros is in Indonesia and that the city of Abidjan is in Myanmar.,Santiago de los Caballeros / Indonesia,Abidjan / Myanmar,0,0,0,2
1408,It is the case both that the city of Foshan is in Russia and that the city of Tegucigalpa is in India.,Foshan / Russia,Tegucigalpa / India,0,0,0,2
1409,It is the case both that the city of Latakia is in Norway and that the city of Pietermaritzburg is in China.,Latakia / Norway,Pietermaritzburg / China,0,0,0,2
1410,It is the case both that the city of Diyarbakir is in China and that the city of Hannover is in India.,Diyarbakir / China,Hannover / India,0,0,0,2
1411,It is the case both that the city of Pasig City is in India and that the city of Albuquerque is in the United Arab Emirates.,Pasig City / India,Albuquerque / the United Arab Emirates,0,0,0,2
1412,It is the case both that the city of Makhachkala is in Mali and that the city of Mississauga is in South Korea.,Makhachkala / Mali,Mississauga / South Korea,0,0,0,2
1413,It is the case both that the city of Sofia is in China and that the city of Thuan An is in China.,Sofia / China,Thuan An / China,0,0,0,2
1414,It is the case both that the city of Naberezhnyye Chelny is in Brazil and that the city of Detroit is in Brazil.,Naberezhnyye Chelny / Brazil,Detroit / Brazil,0,0,0,2
1415,It is the case both that the city of Yingkou is in Brazil and that the city of Linyi is in Australia.,Yingkou / Brazil,Linyi / Australia,0,0,0,2
1416,It is the case both that the city of Zhabei is in Syria and that the city of Saratov is in China.,Zhabei / Syria,Saratov / China,0,0,0,2
1417,It is the case both that the city of Bayannur is in India and that the city of Salta is in Turkey.,Bayannur / India,Salta / Turkey,0,0,0,2
1418,It is the case both that the city of Bogor is in Brazil and that the city of Ya'an is in Turkey.,Bogor / Brazil,Ya'an / Turkey,0,0,0,2
1419,It is the case both that the city of Antwerpen is in China and that the city of Mar del Plata is in China.,Antwerpen / China,Mar del Plata / China,0,0,0,2
1420,It is the case both that the city of Krasnoyarsk is in Japan and that the city of Chennai is in China.,Krasnoyarsk / Japan,Chennai / China,0,0,0,2
1421,It is the case both that the city of Muzaffarabad is in Lebanon and that the city of Comilla is in China.,Muzaffarabad / Lebanon,Comilla / China,0,0,0,2
1422,It is the case both that the city of Nanded is in Paraguay and that the city of Naberezhnyye Chelny is in Brazil.,Nanded / Paraguay,Naberezhnyye Chelny / Brazil,0,0,0,2
1423,It is the case both that the city of Thane is in Indonesia and that the city of Hengyang is in Iran.,Thane / Indonesia,Hengyang / Iran,0,0,0,2
1424,It is the case both that the city of Khabarovsk Vtoroy is in Uganda and that the city of Douala is in China.,Khabarovsk Vtoroy / Uganda,Douala / China,0,0,0,2
1425,It is the case both that the city of Port Said is in Burundi and that the city of Osaka is in China.,Port Said / Burundi,Osaka / China,0,0,0,2
1426,It is the case both that the city of Subang Jaya is in Nepal and that the city of Ta'if is in Ukraine.,Subang Jaya / Nepal,Ta'if / Ukraine,0,0,0,2
1427,It is the case both that the city of Xiamen is in Russia and that the city of Maturin is in Madagascar.,Xiamen / Russia,Maturin / Madagascar,0,0,0,2
1428,It is the case both that the city of Vladivostok is in China and that the city of Boumerdes is in China.,Vladivostok / China,Boumerdes / China,0,0,0,2
1429,It is the case both that the city of Indore is in China and that the city of Latakia is in Norway.,Indore / China,Latakia / Norway,0,0,0,2
1430,It is the case both that the city of Osaka is in China and that the city of Suqian is in Turkey.,Osaka / China,Suqian / Turkey,0,0,0,2
1431,It is the case both that the city of Santiago de los Caballeros is in Indonesia and that the city of Kallakurichi is in the United States.,Santiago de los Caballeros / Indonesia,Kallakurichi / the United States,0,0,0,2
1432,It is the case both that the city of Duque de Caxias is in Russia and that the city of Xingtai is in Turkey.,Duque de Caxias / Russia,Xingtai / Turkey,0,0,0,2
1433,It is the case both that the city of Moradabad is in Egypt and that the city of Kuantan is in China.,Moradabad / Egypt,Kuantan / China,0,0,0,2
1434,It is the case both that the city of Ranchi is in China and that the city of Al Ahmadi is in China.,Ranchi / China,Al Ahmadi / China,0,0,0,2
1435,It is the case both that the city of Vijayawada is in Mozambique and that the city of Zhangzhou is in Togo.,Vijayawada / Mozambique,Zhangzhou / Togo,0,0,0,2
1436,It is the case both that the city of Ciudad Nezahualcoyotl is in Togo and that the city of Suqian is in Turkey.,Ciudad Nezahualcoyotl / Togo,Suqian / Turkey,0,0,0,2
1437,It is the case both that the city of Mexicali is in Morocco and that the city of Dhanbad is in Brazil.,Mexicali / Morocco,Dhanbad / Brazil,0,0,0,2
1438,It is the case both that the city of Cangzhou is in Ghana and that the city of Jeddah is in India.,Cangzhou / Ghana,Jeddah / India,0,0,0,2
1439,It is the case both that the city of Subang Jaya is in Nepal and that the city of Surakarta is in Saudi Arabia.,Subang Jaya / Nepal,Surakarta / Saudi Arabia,0,0,0,2
1440,It is the case both that the city of Siliguri is in Algeria and that the city of Goiania is in China.,Siliguri / Algeria,Goiania / China,0,0,0,2
1441,It is the case both that the city of Bucharest is in Malaysia and that the city of Uberlandia is in Nigeria.,Bucharest / Malaysia,Uberlandia / Nigeria,0,0,0,2
1442,It is the case both that the city of Ansan-si is in Sudan and that the city of Pune is in Yemen.,Ansan-si / Sudan,Pune / Yemen,0,0,0,2
1443,It is the case both that the city of Zaporizhzhya is in the Democratic Republic of the Congo and that the city of Maracay is in India.,Zaporizhzhya / the Democratic Republic of the Congo,Maracay / India,0,0,0,2
1444,It is the case both that the city of Ma'anshan is in Japan and that the city of Nasiriyah is in Mexico.,Ma'anshan / Japan,Nasiriyah / Mexico,0,0,0,2
1445,It is the case both that the city of Qinzhou is in Azerbaijan and that the city of Quito is in China.,Qinzhou / Azerbaijan,Quito / China,0,0,0,2
1446,It is the case both that the city of Manaus is in India and that the city of Quezon City is in Russia.,Manaus / India,Quezon City / Russia,0,0,0,2
1447,"It is the case both that the city of Cixi is in Algeria and that the city of Mianzhu, Deyang, Sichuan is in Mongolia.",Cixi / Algeria,"Mianzhu, Deyang, Sichuan / Mongolia",0,0,0,2
1448,It is the case both that the city of Bulawayo is in China and that the city of Abu Ghurayb is in China.,Bulawayo / China,Abu Ghurayb / China,0,0,0,2
1449,It is the case both that the city of Fort Worth is in Malaysia and that the city of Luzhou is in Iraq.,Fort Worth / Malaysia,Luzhou / Iraq,0,0,0,2
1450,It is the case both that the city of Shangrao is in Indonesia and that the city of Surat is in Poland.,Shangrao / Indonesia,Surat / Poland,0,0,0,2
